Address Text,Matched,Match Score,Match Text,Match Type,Match Id,MatchXCoordinate,MatchYCoordinate,MatchLatitude,MatchLongitude,Match Codes,Address,Street #,Street Name,Street suffix,Unit #,ZIP,unit_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776 Shawmut Avenue #12 02127,True,5,"776 Shawmut Ave #12, Roxbury, MA 02119",Address,126479,768575.040983498,2946082.81142764,42.33145004,-71.08428,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",776 Shawmut Avenue #12 02127,776,Shawmut,Avenue,12,2127,#12 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778 Shawmut Avenue #13 02127,True,5,"778 Shawmut Ave #13, Roxbury, MA 02119",Address,126480,768567.000375494,2946068.19517162,42.33141004,-71.084309999,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",778 Shawmut Avenue #13 02127,778,Shawmut,Avenue,13,2127,#13 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780 Shawmut Avenue #14 02114,True,5,"780 Shawmut Ave #14, Roxbury, MA 02119",Address,126481,768558.941751495,2946057.22326762,42.33138004,-71.08434,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",780 Shawmut Avenue #14 02114,780,Shawmut,Avenue,14,2114,#14 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782 Shawmut Avenue #15 02135,True,5,"782 Shawmut Ave #15, Roxbury, MA 02119",Address,126482,768550.918871477,2946038.9626596,42.33133004,-71.084369999,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",782 Shawmut Avenue #15 02135,782,Shawmut,Avenue,15,2135,#15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18 Sigourney Street #G 02130,True,10,"18 Sigourney St #G, Jamaica Plain, MA 02130",Address,127350,764256.194303547,2937925.23256692,42.30912191,-71.100393496,"STREET_EXACT,ADDRESS_EXACT,XY_PARCEL",18 Sigourney Street #G 02130,18,Sigourney,Street,G,2130,#G ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20 Sigourney Street #D 02130,True,10,"20 Sigourney St #D, Jamaica Plain, MA 02130",Address,127353,764256.194303547,2937925.23256692,42.30912191,-71.100393496,"STREET_EXACT,ADDRESS_EXACT,XY_PARCEL",20 Sigourney Street #D 02130,20,Sigourney,Street,D,2130,#D ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210 South Street #2-1 02111,True,10,"210 South St #2-1, Boston, MA 02111",Address,128548,775816.527774244,2952818.51735391,42.349833041,-71.05737,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",210 South Street #2-1 02111,210,South,Street,1-Feb,2111,#2-1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210 South Street #3-3 02111,True,10,"210 South St #3-3, Boston, MA 02111",Address,128555,775816.527774244,2952818.51735391,42.349833041,-71.05737,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",210 South Street #3-3 02111,210,South,Street,3-Mar,2111,#3-3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210 South Street #7-3 02111,True,10,"210 South St #7- 3, Boston, MA 02111",Address,128575,775816.527774244,2952818.51735391,42.349833041,-71.05737,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",210 South Street #7-3 02111,210,South,Street,3-Jul,2111,#7-3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210 South Street #8-1 02111,True,10,"210 South St #8- 1, Boston, MA 02111",Address,128578,775816.527774244,2952818.51735391,42.349833041,-71.05737,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",210 South Street #8-1 02111,210,South,Street,1-Aug,2111,#8-1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210 South Street #9-5 02111,True,10,"210 South St #9- 5, Boston, MA 02111",Address,128588,775816.527774244,2952818.51735391,42.349833041,-71.05737,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",210 South Street #9-5 02111,210,South,Street,5-Sep,2111,#9-5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26 Stillman Street #1-1 02113,True,10,"26 Stillman St #1-1, Boston, MA 02113",Address,130594,775938.867774367,2957887.26695862,42.36374004,-71.05682,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",26 Stillman Street #1-1 02113,26,Stillman,Street,1-Jan,2113,#1-1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26 Stillman Street #2-4 02113,True,10,"26 Stillman St #2-4, Boston, MA 02113",Address,130601,775938.867774367,2957887.26695862,42.36374004,-71.05682,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",26 Stillman Street #2-4 02113,26,Stillman,Street,4-Feb,2113,#2-4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26 Stillman Street #2-5 02113,True,10,"26 Stillman St #2-5, Boston, MA 02113",Address,130602,775938.867774367,2957887.26695862,42.36374004,-71.05682,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",26 Stillman Street #2-5 02113,26,Stillman,Street,5-Feb,2113,#2-5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400 Stuart Street #15L 02116,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE,XY_NONE",400 Stuart Street #15L 02116,400,Stuart,Street,15L,2116,#15L ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330 Summit Avenue #102 02135,True,10,"330 Summit Ave #102, Brighton, MA 02135",Address,132179,753287.210473269,2951108.04074432,42.34543004,-71.14074,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",330 Summit Avenue #102 02135,330,Summit,Avenue,102,2135,#102 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330 Summit Avenue #105 02135,True,10,"330 Summit Ave #105, Brighton, MA 02135",Address,132182,753287.210473269,2951108.04074432,42.34543004,-71.14074,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",330 Summit Avenue #105 02135,330,Summit,Avenue,105,2135,#105 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113 Sumner Street #11 02128,True,10,"113 Sumner St #11, East Boston, MA 02128",Address,132291,779959.506498113,2960058.64600065,42.36964004,-71.0419,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",113 Sumner Street #11 02128,113,Sumner,Street,11,2128,#11 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113 Sumner Street #12 02128,True,10,"113 Sumner St #12, East Boston, MA 02128",Address,132292,779959.506498113,2960058.64600065,42.36964004,-71.0419,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",113 Sumner Street #12 02128,113,Sumner,Street,12,2128,#12 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113 Sumner Street #13 02128,True,10,"113 Sumner St #13, East Boston, MA 02128",Address,132293,779959.506498113,2960058.64600065,42.36964004,-71.0419,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",113 Sumner Street #13 02128,113,Sumner,Street,13,2128,#13 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113 Sumner Street #21 02128,True,10,"113 Sumner St #21, East Boston, MA 02128",Address,132294,779959.506498113,2960058.64600065,42.36964004,-71.0419,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",113 Sumner Street #21 02128,113,Sumner,Street,21,2128,#21 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113 Sumner Street #22 02128,True,10,"113 Sumner St #22, East Boston, MA 02128",Address,132295,779959.506498113,2960058.64600065,42.36964004,-71.0419,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",113 Sumner Street #22 02128,113,Sumner,Street,22,2128,#22 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113 Sumner Street #23 02128,True,10,"113 Sumner St #23, East Boston, MA 02128",Address,132296,779959.506498113,2960058.64600065,42.36964004,-71.0419,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",113 Sumner Street #23 02128,113,Sumner,Street,23,2128,#23 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113 Sumner Street #24 02128,True,10,"113 Sumner St #24, East Boston, MA 02128",Address,132297,779959.506498113,2960058.64600065,42.36964004,-71.0419,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",113 Sumner Street #24 02128,113,Sumner,Street,24,2128,#24 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113 Sumner Street #25 02128,True,10,"113 Sumner St #25, East Boston, MA 02128",Address,132298,779959.506498113,2960058.64600065,42.36964004,-71.0419,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",113 Sumner Street #25 02128,113,Sumner,Street,25,2128,#25 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113 Sumner Street #31 02128,True,10,"113 Sumner St #31, East Boston, MA 02128",Address,132299,779959.506498113,2960058.64600065,42.36964004,-71.0419,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",113 Sumner Street #31 02128,113,Sumner,Street,31,2128,#31 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113 Sumner Street #32 02128,True,10,"113 Sumner St #32, East Boston, MA 02128",Address,132300,779959.506498113,2960058.64600065,42.36964004,-71.0419,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",113 Sumner Street #32 02128,113,Sumner,Street,32,2128,#32 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113 Sumner Street #33 02128,True,10,"113 Sumner St #33, East Boston, MA 02128",Address,132301,779959.506498113,2960058.64600065,42.36964004,-71.0419,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",113 Sumner Street #33 02128,113,Sumner,Street,33,2128,#33 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113 Sumner Street #34 02128,True,10,"113 Sumner St #34, East Boston, MA 02128",Address,132302,779959.506498113,2960058.64600065,42.36964004,-71.0419,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",113 Sumner Street #34 02128,113,Sumner,Street,34,2128,#34 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113 Sumner Street #35 02128,True,10,"113 Sumner St #35, East Boston, MA 02128",Address,132303,779959.506498113,2960058.64600065,42.36964004,-71.0419,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",113 Sumner Street #35 02128,113,Sumner,Street,35,2128,#35 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113 Sumner Street #41 02128,True,10,"113 Sumner St #41, East Boston, MA 02128",Address,132304,779959.506498113,2960058.64600065,42.36964004,-71.0419,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",113 Sumner Street #41 02128,113,Sumner,Street,41,2128,#41 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113 Sumner Street #42 02128,True,10,"113 Sumner St #42, East Boston, MA 02128",Address,132305,779959.506498113,2960058.64600065,42.36964004,-71.0419,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",113 Sumner Street #42 02128,113,Sumner,Street,42,2128,#42 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113 Sumner Street #43 02128,True,10,"113 Sumner St #43, East Boston, MA 02128",Address,132306,779959.506498113,2960058.64600065,42.36964004,-71.0419,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",113 Sumner Street #43 02128,113,Sumner,Street,43,2128,#43 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113 Sumner Street #45 02128,True,10,"113 Sumner St #45, East Boston, MA 02128",Address,132308,779959.506498113,2960058.64600065,42.36964004,-71.0419,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",113 Sumner Street #45 02128,113,Sumner,Street,45,2128,#45 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113 Sumner Street #51 02128,True,10,"113 Sumner St #51, East Boston, MA 02128",Address,132309,779959.506498113,2960058.64600065,42.36964004,-71.0419,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",113 Sumner Street #51 02128,113,Sumner,Street,51,2128,#51 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113 Sumner Street #52 02128,True,10,"113 Sumner St #52, East Boston, MA 02128",Address,132310,779959.506498113,2960058.64600065,42.36964004,-71.0419,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",113 Sumner Street #52 02128,113,Sumner,Street,52,2128,#52 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113 Sumner Street #53 02128,True,10,"113 Sumner St #53, East Boston, MA 02128",Address,132311,779959.506498113,2960058.64600065,42.36964004,-71.0419,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",113 Sumner Street #53 02128,113,Sumner,Street,53,2128,#53 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113 Sumner Street #54 02128,True,10,"113 Sumner St #54, East Boston, MA 02128",Address,132312,779959.506498113,2960058.64600065,42.36964004,-71.0419,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",113 Sumner Street #54 02128,113,Sumner,Street,54,2128,#54 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113 Sumner Street #55 02128,True,10,"113 Sumner St #55, East Boston, MA 02128",Address,132313,779959.506498113,2960058.64600065,42.36964004,-71.0419,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",113 Sumner Street #55 02128,113,Sumner,Street,55,2128,#55 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113 Sumner Street #61 02128,True,10,"113 Sumner St #61, East Boston, MA 02128",Address,132314,779959.506498113,2960058.64600065,42.36964004,-71.0419,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",113 Sumner Street #61 02128,113,Sumner,Street,61,2128,#61 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113 Sumner Street #62 02128,True,10,"113 Sumner St #62, East Boston, MA 02128",Address,132315,779959.506498113,2960058.64600065,42.36964004,-71.0419,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",113 Sumner Street #62 02128,113,Sumner,Street,62,2128,#62 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113 Sumner Street #63 02128,True,10,"113 Sumner St #63, East Boston, MA 02128",Address,132316,779959.506498113,2960058.64600065,42.36964004,-71.0419,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",113 Sumner Street #63 02128,113,Sumner,Street,63,2128,#63 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113 Sumner Street #64 02128,True,10,"113 Sumner St #64, East Boston, MA 02128",Address,132317,779959.506498113,2960058.64600065,42.36964004,-71.0419,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",113 Sumner Street #64 02128,113,Sumner,Street,64,2128,#64 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113 Sumner Street #65 02128,True,10,"113 Sumner St #65, East Boston, MA 02128",Address,132318,779959.506498113,2960058.64600065,42.36964004,-71.0419,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",113 Sumner Street #65 02128,113,Sumner,Street,65,2128,#65 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113 Sumner Street #71 02128,True,10,"113 Sumner St #71, East Boston, MA 02128",Address,132319,779959.506498113,2960058.64600065,42.36964004,-71.0419,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",113 Sumner Street #71 02128,113,Sumner,Street,71,2128,#71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113 Sumner Street #72 02128,True,10,"113 Sumner St #72, East Boston, MA 02128",Address,132320,779959.506498113,2960058.64600065,42.36964004,-71.0419,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",113 Sumner Street #72 02128,113,Sumner,Street,72,2128,#72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180 Telford Street #207 02135,True,5,"180 Telford St, Brighton, MA 02135",Address,419676,754050.54951253,2957759.9272137,42.363674173,-71.137811872,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",180 Telford Street #207 02135,180,Telford,Street,207,2135,#207 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180 Telford Street #208 02135,True,5,"180 Telford St, Brighton, MA 02135",Address,419676,754050.54951253,2957759.9272137,42.363674173,-71.137811872,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",180 Telford Street #208 02135,180,Telford,Street,208,2135,#208 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180 Telford Street #301 02135,True,5,"180 Telford St, Brighton, MA 02135",Address,419676,754050.54951253,2957759.9272137,42.363674173,-71.137811872,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",180 Telford Street #301 02135,180,Telford,Street,301,2135,#301 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180 Telford Street #314 02135,True,5,"180 Telford St, Brighton, MA 02135",Address,419676,754050.54951253,2957759.9272137,42.363674173,-71.137811872,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",180 Telford Street #314 02135,180,Telford,Street,314,2135,#314 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180 Telford Street #401 02135,True,5,"180 Telford St, Brighton, MA 02135",Address,419676,754050.54951253,2957759.9272137,42.363674173,-71.137811872,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",180 Telford Street #401 02135,180,Telford,Street,401,2135,#401 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180 Telford Street #414 02135,True,5,"180 Telford St, Brighton, MA 02135",Address,419676,754050.54951253,2957759.9272137,42.363674173,-71.137811872,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",180 Telford Street #414 02135,180,Telford,Street,414,2135,#414 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103 Thirteenth Street #101 02129,True,5,"103 Thirteenth St, Charlestown, MA 02129",Address,170341,777554.096511871,2962727.80337913,42.376999332,-71.05074912,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",103 Thirteenth Street #101 02129,103,Thirteenth,Street,101,2129,#101 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103 Thirteenth Street #201 02129,True,5,"103 Thirteenth St, Charlestown, MA 02129",Address,170341,777554.096511871,2962727.80337913,42.376999332,-71.05074912,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",103 Thirteenth Street #201 02129,103,Thirteenth,Street,201,2129,#201 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103 Thirteenth Street #301 02129,True,5,"103 Thirteenth St, Charlestown, MA 02129",Address,170341,777554.096511871,2962727.80337913,42.376999332,-71.05074912,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",103 Thirteenth Street #301 02129,103,Thirteenth,Street,301,2129,#301 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103 Thirteenth Street #302 02129,True,5,"103 Thirteenth St, Charlestown, MA 02129",Address,170341,777554.096511871,2962727.80337913,42.376999332,-71.05074912,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",103 Thirteenth Street #302 02129,103,Thirteenth,Street,302,2129,#302 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103 Thirteenth Street #401 02129,True,5,"103 Thirteenth St, Charlestown, MA 02129",Address,170341,777554.096511871,2962727.80337913,42.376999332,-71.05074912,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",103 Thirteenth Street #401 02129,103,Thirteenth,Street,401,2129,#401 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103 Thirteenth Street #402 02129,True,5,"103 Thirteenth St, Charlestown, MA 02129",Address,170341,777554.096511871,2962727.80337913,42.376999332,-71.05074912,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",103 Thirteenth Street #402 02129,103,Thirteenth,Street,402,2129,#402 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106 Thirteenth Street #101 02129,True,10,"106 Thirteenth St #101, Charlestown, MA 02129",Address,394438,777687.341765648,2963034.88552671,42.37784004,-71.05025,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",106 Thirteenth Street #101 02129,106,Thirteenth,Street,101,2129,#101 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106 Thirteenth Street #102 02129,True,10,"106 Thirteenth St #102, Charlestown, MA 02129",Address,394439,777687.341765648,2963034.88552671,42.37784004,-71.05025,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",106 Thirteenth Street #102 02129,106,Thirteenth,Street,102,2129,#102 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106 Thirteenth Street #103 02129,True,10,"106 Thirteenth St #103, Charlestown, MA 02129",Address,394440,777687.341765648,2963034.88552671,42.37784004,-71.05025,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",106 Thirteenth Street #103 02129,106,Thirteenth,Street,103,2129,#103 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106 Thirteenth Street #104 02129,True,10,"106 Thirteenth St #104, Charlestown, MA 02129",Address,394441,777687.341765648,2963034.88552671,42.37784004,-71.05025,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",106 Thirteenth Street #104 02129,106,Thirteenth,Street,104,2129,#104 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106 Thirteenth Street #217 02129,True,10,"106 Thirteenth St #217, Charlestown, MA 02129",Address,394442,777687.341765648,2963034.88552671,42.37784004,-71.05025,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",106 Thirteenth Street #217 02129,106,Thirteenth,Street,217,2129,#217 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106 Thirteenth Street #220 02129,True,10,"106 Thirteenth St #220, Charlestown, MA 02129",Address,135512,777590.206431896,2963008.8634754,42.377770041,-71.05061,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",106 Thirteenth Street #220 02129,106,Thirteenth,Street,220,2129,#220 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106 Thirteenth Street #222 02129,True,10,"106 Thirteenth St #222, Charlestown, MA 02129",Address,135514,777590.206431896,2963008.8634754,42.377770041,-71.05061,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",106 Thirteenth Street #222 02129,106,Thirteenth,Street,222,2129,#222 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106 Thirteenth Street #233 02129,True,10,"106 Thirteenth St #233, Charlestown, MA 02129",Address,135525,777590.206431896,2963008.8634754,42.377770041,-71.05061,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",106 Thirteenth Street #233 02129,106,Thirteenth,Street,233,2129,#233 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106 Thirteenth Street #235 02129,True,10,"106 Thirteenth St #235, Charlestown, MA 02129",Address,135527,777590.206431896,2963008.8634754,42.377770041,-71.05061,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",106 Thirteenth Street #235 02129,106,Thirteenth,Street,235,2129,#235 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101A Thirteenth Street #NA 02129,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE,XY_IMPROVEMENT",101A Thirteenth Street #NA 02129,101A,Thirteenth,Street,NA,2129,#NA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101B Thirteenth Street #NA 02129,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE,XY_IMPROVEMENT",101B Thirteenth Street #NA 02129,101B,Thirteenth,Street,NA,2129,#NA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77A Thirteenth Street #NA 02129,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE,XY_IMPROVEMENT",77A Thirteenth Street #NA 02129,77A,Thirteenth,Street,NA,2129,#NA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
